year,month,CPI,temperature,all sectors,commercial,industrial,date,month_sin,month_cos
2016,5,0.4908394817957782,0.6511775938892426,0.22809038929615588,0.5022567382366379,0.4431082735700542,2016-05-01,0.75,0.06698729810778065
2016,6,0.4967857169772929,0.8936982813494592,0.5533679950455836,0.7201827318410232,0.5384817211824382,2016-06-01,0.5000000000000001,0.0
2016,7,0.4938465132754033,0.9671122427328667,0.8579349876859708,0.8969757880310643,0.6873360153926882,2016-07-01,0.2500000000000001,0.06698729810778059
2016,8,0.49551206203980724,0.931253978357734,0.9228896922212779,0.9879945180447693,0.7758877033409131,2016-08-01,0.06698729810778076,0.24999999999999978
2016,9,0.49987564907415094,0.7952471886272015,0.6028689528034221,0.7773777980813157,0.5204215497638618,2016-09-01,0.0,0.4999999999999999
2016,10,0.5021441114184297,0.5957988542329726,0.3143101983206831,0.5849611694837824,0.4477435718033931,2016-10-01,0.0669872981077807,0.75
2016,11,0.4993104175930183,0.3889242520687459,0.17486641798568403,0.4405481955230699,0.30885954171768404,2016-11-01,0.24999999999999978,0.9330127018922192
2016,12,0.49990579475314445,0.07023127519626571,0.41542206155574424,0.5339607126541801,0.31738674129788347,2016-12-01,0.4999999999999999,1.0
2017,1,0.5105095373391919,0.083386378103119,0.4691069088185731,0.5214618547281864,0.3258264824208501,2017-01-01,0.75,0.9330127018922194
2017,2,0.5162673620269955,0.24485465733078715,0.1637765903820949,0.3415075376884422,0.13888403008570904,2017-02-01,0.9330127018922193,0.75
2017,3,0.5177595731371853,0.3503076596647571,0.2765975832817247,0.47915943353129276,0.4010844848696866,2017-03-01,1.0,0.5
